RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
2.1393818244727,36.642663203872,235,1.84810347666327,38.8856097273049,3.6969696969697,13,17.1276874397601,1199.04840393385,0.00425531914893617,5.38888888888889,7,4
1.59689662095867,30.0964731931045,129,2.17007295570712,27.2022773999684,3.59081419624217,9,18.8468513228093,1321.4678173319,0.00775193798449612,5.04774535809019,7,4
1.82773064144834,30.2335221776979,65,2.03248873650217,26.0605223158767,3.48291782086796,8,16.541563342036,1320.85972160427,0.0153846153846154,5.00686498855835,7,4
1.67457558301825,37.3541445673587,132,2.22317930357536,36.3539930292469,3.85381526104418,16,22.3066339591742,1413.76324892763,0.00757575757575758,5.3010752688172,8,4
0.813129719954103,33.7248840803709,29,2.11884779252992,12.4729520865533,3.21513944223108,5,41.4754045421861,1256.2289187791,0.0344827586206897,4.6824034334764,6,4
1.4226628176013,28.5689045936396,61,2.07799402669519,21.2279151943463,3.73136645962733,26,20.0812899867647,1292.21284374503,0.0163934426229508,4.63323782234957,6,4
1.51541238998556,31.6470393100017,79,2.08503122031074,27.3262564272682,3.56988082340195,10,20.8834502866267,1345.22252252252,0.0126582278481013,4.84263959390863,6,4
0.141937550040032,35.9205776173285,32,1.65488226805542,4.6028880866426,3.1875,4,253.073112838692,1244.06615776081,0.03125,4.52272727272727,6,6
0.79829984252681,25.3778337531486,41,2.19227063879189,13.5390428211587,3.2824427480916,6,31.7898518842515,1274.30837930129,0.024390243902439,5.30263157894737,6,4
0.332002768392315,37.5384615384615,45,2.6287584433487,8.61538461538461,3.2,6,113.066712426036,1252.7492211838,0.0222222222222222,6.59459459459459,7,5
0.830473135928394,23.7893462469734,43,2.02912196743955,16.1622276029056,3.43408360128617,7,28.6455337539354,1145.55247776366,0.0232558139534884,5.07096774193548,6,4
0.649062836606639,32.9961089494163,79,2.37468734625238,18.1712062256809,3.43382352941176,7,50.8365401444382,1155.86372870761,0.0126582278481013,5.7687074829932,7,4
2.97690645421646,36.2427846772783,395,1.73058303702263,45.898198355781,3.66993006993007,11,12.1746468136224,1274.04214368674,0.00253164556962025,5.05365853658537,10,5
3.87539378791429,45.9590191467921,939,1.81442910181271,56.8357406785354,3.96531520974924,17,11.8591868754393,1240.38187681393,0.00106496272630458,4.68882796435915,10,5
11.4137082244271,59.8070167637512,1255,2.11488358825588,74.5342167281782,4.47523695100788,21,5.23992865313963,1381.02172959698,0.000796812749003984,4.48707256046706,8,4
4.38074409643573,47.6643290146202,1144,1.70962639911851,61.7050992511589,3.9825469888761,16,10.8804184780848,1310.7829875043,0.000874125874125874,4.538766270515,10,5
2.25518308929886,40.2723078654214,139,1.95106501775016,42.0726904467199,3.82702149437052,12,17.8576666597576,1282.27630057803,0.00719424460431655,5.02668539325843,8,4
2.40796992802482,41.0229645093946,180,2.24418125307935,31.0908141962422,3.48158971361777,9,17.0363275853052,1275.18636764274,0.00555555555555556,5.08408796895213,6,4
1.74716064401885,37.7355776147317,67,2.1991232549307,28.3340526542943,3.5201072386059,9,21.598230102031,1193.11698760222,0.0149253731343284,5.04423076923077,6,4
0.68490369731266,46.1652463875509,66,2.37144368831948,14.28306780289,3.41150442477876,8,67.4039964577332,1287.15539525098,0.0151515151515152,5.82242990654206,6,5
5.9811708579694,73.3347475604582,409,2.5378876009179,81.3640220619431,5.66125461254613,30,12.2609350747347,1115.89747086536,0.00244498777506112,5.51883780332056,8,4
6.24320256204964,69.6282009192383,951,2.39882357842519,79.5736211424819,5.12230880993264,49,11.1526416494133,923.90777417677,0.0010515247108307,5.0951951951952,10,4
3.46629861183896,64.5100182149363,349,2.39614313880763,65.5081967213115,4.14905399169359,17,18.6106349852854,1253.75986624404,0.00286532951289398,5.49937888198758,7,4
7.77158062479329,75.4811877357578,526,2.77715602348856,81.0668343166651,5.19460799504183,24,9.71246280260594,1072.27852380802,0.00190114068441065,5.57428571428571,8,3
