RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
1.03294435864636,26.601466992665,65,2.00468228992137,17.7139364303178,3.36976744186047,7,25.7530493002792,1250.65939188473,0.0153846153846154,5.20574162679426,7,4
0.901111362261668,24.8318385650224,51,2.23326002005666,16.4938340807175,3.43148688046647,6,27.5569031808653,1326.59702203693,0.0196078431372549,5.33734939759036,7,4
1.29673453639667,31.3432835820896,82,2.08236452500177,29.8604380693933,3.77573529411765,17,24.1709329877073,1126.62279792746,0.0121951219512195,5.25,6,4
1.08509459073937,32.9395413481584,47,2.13752890820805,18.8788510539727,3.38174273858921,9,30.3563778027074,1332.71907841552,0.0212765957446809,4.86986301369863,6,4
0.253000735909864,38.9167502507523,45,1.95487012973007,5.31594784353059,3.3125,5,153.820699812577,1267.31446153846,0.0222222222222222,5.24324324324324,6,5
1.4352305103363,27.84588441331,120,1.97697761937377,21.4273204903678,3.45133991537377,8,19.4016809235648,1321.70619776061,0.00833333333333333,4.95327102803738,6,4
0.602997897425005,26.8862025844102,32,2.04863890641625,7.19049604001667,3.1651376146789,5,44.5875561079448,1247.09174917492,0.03125,4.67391304347826,6,4
1.0313048658336,27.3702169144528,42,2.21476244397706,21.4477211796247,3.64389233954451,8,26.5394044197878,1343.26827207436,0.0238095238095238,4.90393013100437,6,4
1.32714835281535,26.0795454545455,81,1.97011712416246,23.1628787878788,3.45480225988701,8,19.6508140173037,1193.21163931653,0.0123456790123457,4.93548387096774,6,4
0.322277767909255,31.259842519685,26,2.04609407723906,5.86614173228346,3.10416666666667,4,96.9965837931676,1291.52845100105,0.0384615384615385,4.51136363636364,6,5
0.350699114370543,24.6743849493488,37,1.71472126962033,8.10419681620839,3.2,5,70.3577053327776,1303.02587064677,0.027027027027027,4.80281690140845,6,5
0.545334585225975,35.1791530944625,46,2.25092875692082,10.6561191251745,3.27142857142857,6,64.5093013491617,1208.3737846597,0.0217391304347826,5.64179104477612,6,5
6.50760608486789,64.0629921259843,813,2.09412156615852,76.4251968503937,4.52863641665695,24,9.84432543865088,1246.06878001921,0.001230012300123,4.55543113101904,10,4
8.96896717373899,65.3612134715914,1249,2.22778251460293,79.788328048676,4.77379935053837,35,7.2874849696148,1228.17711607544,0.000800640512409928,4.63178137651822,10,4
3.31953448410529,54.6196078431373,1197,1.90447319521286,64.3529411764706,4.05185185185185,20,16.4539962168397,1143.64091249065,0.000835421888053467,4.87675070028011,10,5
7.00259407526021,59.8675545148544,1249,1.97615643702138,74.6103468461876,4.35737179487179,23,8.54933955494625,1247.92441964445,0.000800640512409928,4.42362800756961,10,4
1.12242474391094,38.1114903299204,126,2.43466032204235,19.1695108077361,3.34990059642147,7,33.9546063436965,1325.15355506871,0.00793650793650794,6.92148760330578,7,5
0.995000888167077,33.3588370313695,84,2.43084274906885,20.14792144861,3.47252747252747,7,33.5264394515476,1225.56364036052,0.0119047619047619,6.28846153846154,6,5
1.0660542543203,39.18114734587,79,2.19437911114873,26.6841228278981,3.47596899224806,7,36.7534271235111,1231.04390142887,0.0126582278481013,5.81625441696113,6,5
1.68557894961738,36.9221592603639,137,2.19411570331175,24.3811512078735,3.42050209205021,8,21.9047344348629,1220.96088319477,0.0072992700729927,5.20168067226891,6,4
2.65883140133261,65.6997406589185,551,2.29761079342265,63.4233022764384,4.48116728876824,28,24.7100062929863,1224.26755458911,0.00181488203266788,5.7047539616347,7,5
15.5497692773605,81.3241884446729,1170,3.05623287890379,86.5324381194083,5.46014290781939,57,5.22992894583176,1175.30459532517,0.000854700854700855,6.25370553359684,7,3
7.56837748178438,76.9317354168046,547,2.78962283940354,79.8583062967622,5.13179448994788,41,10.1648914317454,1485.26470588235,0.00182815356489945,5.69838155958803,8,3
5.21826316341104,73.1487755299584,878,2.53520679236135,72.8704868841351,4.4684671316219,19,14.0178395069947,1163.22072188432,0.00113895216400911,5.49400218102508,7,4
