RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
3.90347511021472,34.7508001828989,218,1.78596388609574,49.4121105232216,3.82915717539863,14,8.90252895220521,1203.462332528,0.00458715596330275,4.63011314186249,9,4
1.78888538389903,37.69846845581,70,2.23392795751662,30.174230715189,3.60318791946309,10,21.073719308748,1323.35518843573,0.0142857142857143,5.42020202020202,6,4
2.74071202445729,35.1732399557685,111,2.16788562219156,37.1267969037965,3.77247191011236,10,12.8336139083176,1238.22697382746,0.00900900900900901,5.11662198391421,7,4
1.90169259268658,34.8812383239925,81,2.08930318351515,33.8003736322391,3.68704512372635,10,18.3422065470186,1230.3245506033,0.0123456790123457,5.00766283524904,8,4
0.944587785962139,35.0186269292177,65,2.31633284635831,19.8509845662586,3.39863325740319,7,37.072919478361,1286.55593529278,0.0153846153846154,5.10077519379845,6,4
0.213500066718771,42.1428571428571,52,1.93650698914589,1.25,3,3,197.390369897959,1246.6003407155,0.0192307692307692,5.9,5,6
1.48072555803698,29.163130198608,71,2.08562846997862,24.359191987778,3.41260404280618,7,19.6951623076393,1311.38791781662,0.0140845070422535,5.00874635568513,6,4
1.34474312264434,29.8317757009346,48,1.88648176843908,16.4766355140187,3.30149812734082,7,22.183995737619,1270.96455442234,0.0208333333333333,4.31351351351351,6,4
0.599057217288306,26.433389544688,25,2.14245232188716,8.60033726812816,3.31707317073171,5,44.1249830263985,1351.81109445277,0.04,4.64444444444444,7,4
0.27271672275734,44.8742746615087,27,2.62917154446724,4.11025145067698,3.14814814814815,5,164.545372237541,1205.39515151515,0.037037037037037,5.21348314606742,12,5
1.30729139829406,33.1666987117862,50,2.22126927501008,29.3597385118246,3.8756345177665,13,25.3705476491827,1194.88443072702,0.02,4.92857142857143,6,4
1.00188220031004,40.7341320418047,38,2.51941207039737,27.7593678307418,3.57049180327869,11,40.6576062826541,1061.31611343152,0.0263157894736842,5.20521172638436,14,3
21.2377400995819,72.2304143081387,1258,2.61125647854325,84.0959901060743,5.10286105999928,41,3.40104050475506,1278.59637754289,0.000794912559618442,5.45536195437399,7,4
11.3381499273425,64.9225155419407,1251,2.23811327703113,77.1657356518605,4.55262458471761,21,5.72602373032456,1154.15474656834,0.000799360511590727,4.89937106918239,7,5
28.7561377469395,78.5070582579433,1261,2.9798139626491,88.8409597482627,5.41393453538232,35,2.7300974473284,1300.02470530964,0.000793021411578113,6.35730464326161,6,4
15.4349927004297,65.7313661493372,1247,2.20114304522872,79.7983414374209,4.87616382599847,53,4.2585939251858,1328.35898872701,0.000801924619085806,4.8049908703591,8,5
1.58525135128277,46.5023211141348,168,2.09080543913838,26.4366896110133,3.3498985801217,6,29.3343519792654,1356.69774545455,0.00595238095238095,5.75247524752475,6,5
4.96273050719438,49.6100081037277,205,2.32157165940806,41.8709481361426,3.49334460173252,7,9.99651462673805,1241.34478527607,0.0048780487804878,5.064632885212,6,4
1.41142436622935,39.2304926285509,76,2.03649183998134,12.279755483639,3.17674418604651,5,27.7949662533856,1306.11680129241,0.0131578947368421,4.88143176733781,6,5
1.69614535488619,41.771394374626,166,2.13389246464872,17.0257330939557,3.21468926553672,5,24.6272492238313,1328.14154814004,0.00602409638554217,5.03971119133574,6,5
36.6311875482326,92.5204175159715,1263,3.67604675650777,95.8901626561239,8.35505691638357,87,2.52572803964243,1206.77879861064,0.000791765637371338,8.16164846436976,8,3
12.8027565298146,84.7672351087044,1243,2.79111229445119,90.2014466984563,5.78120953120953,39,6.62101438165304,1174.44690106557,0.00080450522928399,5.81146973264995,9,5
33.7189432434329,89.8524986067249,1263,3.39483278162881,94.2708526843767,7.54722032184182,73,2.66474835697067,1197.51878231157,0.000791765637371338,7.3151240169389,8,3
26.805129126759,90.3838039064917,1261,3.37209561426482,94.2738857684049,7.49740855363735,61,3.37188466726181,1171.29478718049,0.000793021411578113,6.99934645269044,9,3
