RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD,Tau,Dimension
2.98880909483087,36.2030905077263,140,1.93427049527448,41.4883681439973,3.69769201664775,10,12.1128815387839,1284.50048363695,0.00714285714285714,4.83446712018141,8,4
0.773566450354094,42.687355562892,122,2.38518408495523,18.3724001320568,3.41411042944785,8,55.18253220955,1272.51326949384,0.00819672131147541,6.56345177664975,7,5
1.12771842566042,35.2610261026103,171,2.44220306093211,28.6453645364536,3.73861967694567,14,31.2675800095761,1287.55816246057,0.00584795321637427,6.66808510638298,6,5
4.0020808485802,29.4084078371695,218,1.71351796921567,44.0428634836092,3.81858163826278,14,7.34827929515781,1166.2275138728,0.00458715596330275,4.6195219123506,8,4
1.4352305103363,34.7810858143608,128,2.13251903773582,28.5901926444834,3.6768018018018,11,24.2337976818866,1232.69752404983,0.0078125,4.95261845386534,6,4
0.989831479808116,31.1325545962417,60,1.96230404908337,17.2168613509396,3.42424242424242,7,31.4523787445889,1274.83891442329,0.0166666666666667,4.6793893129771,6,4
0.442053442281828,33.8117106773823,64,2.02635112565337,7.63490241102181,3.28395061728395,6,76.4878348256949,1300.61772151899,0.015625,5.12173913043478,6,5
0.482401603775979,40.5049973698054,57,2.32588011101511,14.9921094160968,3.31395348837209,7,83.965304121616,1226.57374456307,0.0175438596491228,5.78947368421053,6,5
0.823085480621787,35.0989345509893,33,2.05985333322238,24.0182648401826,3.51447661469933,8,42.6431219810541,1027.82435537401,0.0303030303030303,4.72540983606557,8,3
1.45290416934579,35.0225616105519,58,2.43728347742215,32.4887191947241,3.58620689655172,9,24.1052110314487,1321.91833541927,0.0172413793103448,5.045,10,3
0.641531503231919,44.3471337579618,69,2.59796717010916,23.9251592356688,3.51461988304094,8,69.1269774509108,1162.5321861058,0.0144927536231884,5.89417989417989,14,3
0.714093287447211,40.0283386468296,26,2.72850404236539,27.4530641161885,3.68171021377672,8,56.0547751259861,1270.17989571263,0.0384615384615385,5.15981735159817,11,3
14.3822770860872,69.8136623619555,1243,2.22181667863887,81.024497284075,4.62362721954224,25,4.85414527505454,1173.48344005692,0.00080450522928399,4.58480982754548,9,5
13.0380900309823,63.459003953832,1239,2.03738054779553,79.119573465394,4.55236399149767,32,4.86720093227113,1279.44202927137,0.000807102502017756,4.33724580319367,10,5
32.203871394639,74.130480813721,1258,2.5152448621678,87.6804717950327,5.83162945962863,63,2.30191208706856,1251.73200928654,0.000794912559618442,5.21465217631158,7,4
20.9940258438133,72.0764613182239,1258,2.52928263924114,84.7949523018995,5.32624301042769,34,3.43318912982401,1163.451720165,0.000794912559618442,5.2547798631819,7,4
5.7333814257042,48.4612012275318,336,2.17371564117965,47.9636124506795,3.60121790651745,11,8.45246419682946,1294.88178831961,0.00297619047619048,4.82496726320384,6,4
2.57035552059279,40.4284727021424,209,2.06564467544629,32.4020140191529,3.40279937791602,7,15.7287473963207,1298.70577298503,0.00478468899521531,5.26349614395887,6,5
5.77510616558438,47.0229805013928,278,2.08297504287811,49.4015494428969,3.79044915678744,12,8.14235775986545,1276.14775278519,0.00359712230215827,4.72822757111597,6,4
5.59488545176457,48.5960734983602,207,2.23123034819193,46.7069499977537,3.57759807295251,11,8.68580311738707,1276.4631280035,0.00483091787439614,4.91235240690282,6,4
16.7373816834573,84.2200221356338,1255,2.92816825600135,89.7850114468517,5.96579861985594,57,5.03185167957749,1330.34977847864,0.000796812749003984,6.23026020637057,8,4
29.3038475801036,88.0713784906886,1263,3.24473871507487,94.0309865417173,6.994180684962,65,3.00545442880635,1177.76826322862,0.000791765637371338,6.73794727546281,8,3
10.0367954931865,82.8706512944984,890,3.00739777043011,85.7744235436893,5.21770224546293,47,8.25668425253413,1398.88432055749,0.00112359550561798,6.37065111758989,8,4
34.9723699275221,92.3147136614535,1261,3.62646831004532,95.6589236430543,8.94913430828711,122,2.63964706574846,1124.00322679889,0.000793021411578113,7.97980864811133,9,3
