LABEL,RR,DET,LMAX,ENT,LAM,TT,VMAX,RATIO,AN,DIV,AD
A,0.484261501210654,31.2903225806452,32,2.84216824621549,8.01075268817204,3.27472527472527,7,64.6145161290323,1153.33951612903,0.03125,6.32608695652174
A,0.579472524217048,30.453944468929,81,2.24862864566546,13.1776112825033,3.45664739884393,7,52.5545961132096,1240.47737478411,0.0123456790123457,6.16964285714286
A,0.454588405952554,28.9887640449438,36,2.01597216179335,7.30337078651685,3.33333333333333,5,63.7692551445525,1155.86325852037,0.0277777777777778,5.26530612244898
A,0.389231690489208,48.0936454849498,56,2.88359050567906,7.9933110367893,3.14473684210526,4,123.560456818156,1313.45153664303,0.0178571428571429,6.65740740740741
A,0.424197383307412,39.3136664659843,26,2.37509537095227,11.1980734497291,3.38181818181818,7,92.6777675040351,1263.48666375164,0.0384615384615385,5.02307692307692
A,0.623239525972543,32.6954397394137,92,2.23176286157963,15.3501628664495,3.44292237442922,6,52.4604720607115,1280.75745784695,0.0108695652173913,7.10619469026549
A,2.67742126026309,32.5197146075854,156,2.16317701889462,42.123544874202,3.90513489991297,14,12.1459088602254,1334.8713994505,0.00641025641025641,5.02757619738752
A,0.571044761634782,33.3184257602862,49,2.51791952434542,10.6440071556351,3.28275862068966,5,58.3464344632154,1269.71139063592,0.0204081632653061,5.8203125
A,0.0595531165477999,37.719298245614,7,1.14523577947106,0,0,0,633.372364573715,1249.91853600945,0.142857142857143,3.44
A,1.08051868957292,18.0366369187412,38,2.20249665772698,13.3983090652889,3.33625730994152,8,16.6925728289534,1305.25214899713,0.0263157894736842,4.86075949367089
A,1.11626246872215,26.7957667192074,71,2.28614870108188,23.1479396532313,3.42096505823627,8,24.0048980146058,1310.59818611987,0.0140845070422535,5.45871559633028
A,1.19619299451672,25.0472788400925,66,2.28633783375967,24.6060096658962,3.5920245398773,10,20.9391619537214,1146.20705009276,0.0151515151515152,5.70334928229665
A,13.5366935219165,68.572895667719,1246,2.19943572150357,83.5152713856453,4.98343168406718,59,5.06570497121003,1224.0533591452,0.000802568218298555,4.47135416666667
